function name,learning rate,momentum,lmabda,Uses grad(),mini batch size,epochs,iterations,mse
sgdm_ridge,N/A,N/A,0.05,False,10,48,N/A,0.007877937763290637
sgdm_ridge,N/A,N/A,0.1,False,10,41,7,0.01171385152773283
sgdm_ridge,N/A,N/A,0.5,False,10,75,8,0.025074906583696804
sgdm_ols,N/A,N/A,N/A,False,15,25,4,0.00960277604595044
sgdm_ridge,N/A,N/A,0.01,False,15,38,4,0.010054981817961588
sgdm_ridge,N/A,N/A,0.05,False,15,52,3,0.011984600956664426
sgdm_ridge,N/A,N/A,0.1,False,15,23,1,0.014327230391179765
sgdm_ridge,N/A,N/A,0.5,False,15,9,3,0.03279718193386331
sgdm_ols,N/A,N/A,N/A,False,15,14,4,0.008210165484974979
sgdm_ridge,N/A,N/A,0.01,False,15,33,3,0.010132863669130257
sgdm_ridge,N/A,N/A,0.05,False,15,33,N/A,0.012025310732586229
sgdm_ridge,N/A,N/A,0.1,False,15,38,N/A,0.010391645173072839
sgdm_ridge,N/A,N/A,0.5,False,15,36,4,0.032926749957509986
sgdm_ols,N/A,N/A,N/A,False,15,14,N/A,0.009613121036231213
sgdm_ridge,N/A,N/A,0.01,False,15,32,2,0.010080798593032927
sgdm_ridge,N/A,N/A,0.05,False,15,36,4,0.012069168225900092
sgdm_ridge,N/A,N/A,0.1,False,15,16,4,0.012687526671635639
